ODI;SIGLAS_AREA;ANIO;NRO_EXPEDIENTE;TIPO_EXPEDIENTE;FECHA_PRESENTACION;SECTOR;SUB_SECTOR;DENUNCIADOS;RUC_DENUNCIADOS; 
SEDE CENTRAL;PS3;2015;69;DENUNCIA;14/01/2015;COMERCIO MINORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;AMUEBLA INVERSIONES E.I.R.L;20492335151; 
SEDE CENTRAL;PS3;2015;690;DENUNCIA;27/04/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;INCHCAPE MOTORS PERU SA;20380130336; 
SEDE CENTRAL;PS3;2015;691;DENUNCIA;27/04/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;ALESE S.A.C.;20297867718; 
SEDE CENTRAL;PS3;2015;692;DENUNCIA;27/04/2015;AFOCAT Y ASOCIACIONES DIVERSAS;OTROS SERVICIOS O PRODUCTOS PRESTADOS POR ASOCIACIONES;GRUPO ESPECIALIZADO DE ASISTENCIA DEL PERÚ S.A.C.;20521582147; 
SEDE CENTRAL;PS3;2015;693;DENUNCIA;28/04/2015;COMERCIO MINORISTA DE COMBUSTIBLE;VENTA DE COMBUSTIBLE;GAS NATURAL DE LIMA Y CALLAO S.A.;20503758114; 
SEDE CENTRAL;PS3;2015;694;DENUNCIA;28/04/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;ECOLINEA S.A.C;20492402797; 
SEDE CENTRAL;PS3;2015;695;DENUNCIA;28/04/2015;COMERCIO MINORISTA DE TEXTILES, PRENDAS DE VESTIR Y CALZADO;VENTA DE PRENDAS DE VESTIR;WATCH BOUTIQUE S.A.C.;20546018084; 
SEDE CENTRAL;PS3;2015;696;DENUNCIA;28/04/2015;SERVICIOS VARIOS;SERVICIOS FUNERARIOS;;; 
SEDE CENTRAL;PS3;2015;697;DENUNCIA;28/04/2015;SERVICIOS PROFESIONALES, TECNICOS Y OTROS;OTROS SERVICIOS PARA EMPRESAS;HIBU PERÚ S.A.C.;20501426041; 
SEDE CENTRAL;PS3;2015;698;DENUNCIA;28/04/2015;COMERCIO MINORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;JOSELID INDUSTRIAL SAC;20524624444; 
SEDE CENTRAL;PS3;2015;699;DENUNCIA;29/04/2015;COMERCIO MINORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;IMPALA SPORT ARMAS Y MUNICIONES SAC;20392666363; 
SEDE CENTRAL;PS3;2015;7;DENUNCIA;5/01/2015;SERVICIOS PROFESIONALES, TECNICOS Y OTROS;OTROS SERVICIOS PARA EMPRESAS;IRONFX (PERU) SOCIEDAD ANONIMA;20554478612; 
SEDE CENTRAL;PS3;2015;70;DENUNCIA;14/01/2015;ALQUILER DE VEHICULOS, MAQUINARIA,  EQUIPO DE OFICINA Y OTROS;ALQUILER DE VEHICULOS, MAQUINARIA,  EQUIPO DE OFICINA Y OTROS;ELKA RETAIL DEL PERU SAC;20517578151; 
SEDE CENTRAL;PS3;2015;700;DENUNCIA;29/04/2015;COMERCIO MINORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;;; 
SEDE CENTRAL;PS3;2015;701;DENUNCIA;29/04/2015;TIENDAS POR  DEPARTAMENTO, BAZARES Y CONEXOS;VENTA DE ELECTRODOMESTICOS;TIENDAS POR DEPARTAMENTO RIPLEY S.A.;20337564373; 
SEDE CENTRAL;PS3;2015;702;DENUNCIA;29/04/2015;COMERCIO MINORISTA DE PRODUCTOS FARMACEUTICOS, PERFUMERIA Y AFINES;VENTA DE ARTICULOS COSMETICOS Y DE TOCADOR;FARMACIAS PERUANAS S.A.;20305354563; 
SEDE CENTRAL;PS3;2015;703;DENUNCIA;29/04/2015;SUPERMERCADOS, BODEGAS, MINIMARKETS Y SIMILARES;VENTA DE LACTEOS;SUPERMERCADOS PERUANOS S. A.;20100070970; 
SEDE CENTRAL;PS3;2015;704;DENUNCIA;29/04/2015;SEGUROS Y PENSIONES;SEGUROS GENERALES;CAJA DE BENEFICIOS Y SEGURIDAD SOCIAL DEL PESCADOR EN LIQUIDACION;20101280561; 
SEDE CENTRAL;PS3;2015;705;DENUNCIA;30/04/2015;SERVICIOS PROFESIONALES, TECNICOS Y OTROS;OTROS SERVICIOS PARA EMPRESAS;TOPSA RETAIL S.A.C.;20340546653; 
SEDE CENTRAL;PS3;2015;706;DENUNCIA;30/04/2015;COMERCIO MINORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;;; 
SEDE CENTRAL;PS3;2015;707;DENUNCIA;30/04/2015;OTRAS ACTIVIDADES MANUFACTURERAS;FABRICACION DE ARTICULOS ARTESANALES;DECORATE DISEÑOS S.A.C.;20554439714; 
SEDE CENTRAL;PS3;2015;708;DENUNCIA;30/04/2015;SERVICIOS PROFESIONALES, TECNICOS Y OTROS;AGENCIA DE EMPLEOS;AGENCIA DE EMPLEOS MI GONZALITO E.I.R.L.;20552433107; 
SEDE CENTRAL;PS3;2015;709;DENUNCIA;30/04/2015;SERVICIOS DE SALUD HUMANA Y VETERINARIA;SERVICIOS DE CONSULTORIO Y EMERGENCIA;VESALIO S. A.;20100178401; 
SEDE CENTRAL;PS3;2015;71;DENUNCIA;14/01/2015;COMERCIO MINORISTA DE LINEA BLANCA, MARRON Y OTRAS;VENTA DE ARTICULOS DE USO DOMESTICO;EMPRESA DE BIENES Y SERVICIOS PARA EL HOGAR S.A.C.;20164486720; 
SEDE CENTRAL;PS3;2015;710;DENUNCIA;30/04/2015;CONSTRUCCION E INMOBILIARIOS;CONSTRUCCION Y VENTA DE INMUEBLES;SK CONSTRUCTORES SOCIEDAD ANONIMA CERRADA-SK CONSTRUCTORES S.A.C.;20519101093; 
SEDE CENTRAL;PS3;2015;711;DENUNCIA;30/04/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;YORKS MOTORS S.A.C.;20536534726; 
SEDE CENTRAL;PS3;2015;712;DENUNCIA;4/05/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;SR GAS S.A.C.;20512521798; 
SEDE CENTRAL;PS3;2015;713;DENUNCIA;30/04/2015;OTROS TIPOS DE EDUCACION;SERVICIOS DE ENSEÑANZA;METAMORFOSIS S.A.C.;20555153873; 
SEDE CENTRAL;PS3;2015;714;DENUNCIA;4/05/2015;COMERCIO MINORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;LINIO PERÚ S.A.C. / OXFORD SA SUCURSAL PERÚ;20547836473 / 20505039689; 
SEDE CENTRAL;PS3;2015;715;DENUNCIA;4/05/2015;COMERCIO MINORISTA DE TEXTILES, PRENDAS DE VESTIR Y CALZADO;VENTA DE CALZADO Y ARTICULOS DE CUERO;VENTCORP PERU S.A.C.;20492836282; 
SEDE CENTRAL;PS3;2015;716;DENUNCIA;4/05/2015;SERVICIOS VARIOS;SERVICIOS FUNERARIOS;FUNERARIA JERUSALÉN S.R.L.;20517635481; 
SEDE CENTRAL;PS3;2015;717;DENUNCIA;4/05/2015;RESTAURANTES, BARES Y CANTINAS ;SERVICIO DE ALIMENTACION Y BEBIDA;LULU'S INVESTMENT SAC;20524552192; 
SEDE CENTRAL;PS3;2015;718;DENUNCIA;4/05/2015;SERVICIOS VARIOS;SERVICIOS DE SALONES DE BELLEZA Y PELUQUERIAS;INVERSIONES ALPHARO SOCIEDAD ANONIMA CERRADA - INVERSIONES ALPHARO S.A.C. / INVERSIONES ALPHARO SOCIEDAD ANONIMA CERRADA - INVERSIONES ALPHARO S.A.C.;20513817771 / 20513817771; 
SEDE CENTRAL;PS3;2015;719;DENUNCIA;4/05/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;LIMAUTOS AUTOMOTRIZ DEL PERU S.A.C.;20537942381; 
SEDE CENTRAL;PS3;2015;72;DENUNCIA;14/01/2015;COMERCIO MINORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;LINIO PERÚ S.A.C.;20547836473; 
SEDE CENTRAL;PS3;2015;720;DENUNCIA;4/05/2015;COMERCIO MINORISTA DE TEXTILES, PRENDAS DE VESTIR Y CALZADO;VENTA DE PRENDAS DE VESTIR;WATCH BOUTIQUE S.A.C.;20546018084; 
SEDE CENTRAL;PS3;2015;721;DENUNCIA;4/05/2015;SERVICIOS PROFESIONALES, TECNICOS Y OTROS;ADMINISTRACION DE ESTACIONAMIENTOS;;; 
SEDE CENTRAL;PS3;2015;722;DENUNCIA;4/05/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;AUTOMOTORES GILDEMEISTER-PERU S.A.;20506006024; 
SEDE CENTRAL;PS3;2015;723;DENUNCIA;4/05/2015;SERVICIOS PROFESIONALES, TECNICOS Y OTROS;ASESORIA EN INFORMATICA;;; 
SEDE CENTRAL;PS3;2015;724;DENUNCIA;5/05/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;MACHER MOTOR SOCIEDAD ANÓNIMA CERRADA - MACHER MOTOR S.A.C.;20519288576; 
SEDE CENTRAL;PS3;2015;725;DENUNCIA;5/05/2015;EDUCACION SUPERIOR;SERVICIOS DE ENSEÑANZA;INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.;20100134455; 
SEDE CENTRAL;PS3;2015;726;DENUNCIA;5/05/2015;SUPERMERCADOS, BODEGAS, MINIMARKETS Y SIMILARES;VENTA DE ELECTRODOMESTICOS;CENCOSUD RETAIL PERU S.A.;20109072177; 
SEDE CENTRAL;PS3;2015;727;DENUNCIA;5/05/2015;SERVICIOS PROFESIONALES, TECNICOS Y OTROS;OTROS SERVICIOS PARA EMPRESAS;FORDIV GESTION Y SERVICIOS E.I.R.L.;20554215361; 
SEDE CENTRAL;PS3;2015;728;DENUNCIA;5/05/2015;SERVICIOS VARIOS;OTROS SERVICIOS;BNP CARDIF SERVICIOS S.A.C.;20512830316; 
SEDE CENTRAL;PS3;2015;729;DENUNCIA;5/05/2015;TRANSPORTE POR VIA AEREA;TRANSPORTE DE PASAJEROS;TRANS AMERICAN AIR LINES S.A.;20348858182; 
SEDE CENTRAL;PS3;2015;73;DENUNCIA;14/01/2015;CONSTRUCCION E INMOBILIARIOS;ALQUILER DE INMUEBLES POR ENCARGO;VIVA G Y M S.A.;20493040643; 
SEDE CENTRAL;PS3;2015;730;DENUNCIA;5/05/2015;OTRAS ACTIVIDADES FINANCIERAS;ADMINISTRACION DE FONDOS DE INVERSION;PANDERO S.A. EAFC;20100115663; 
SEDE CENTRAL;PS3;2015;731;DENUNCIA;6/05/2015;OTRAS ACTIVIDADES FINANCIERAS;ADMINISTRACION DE FONDOS DE INVERSION;EAFC MAQUISISTEMA S.A.;20124148970; 
SEDE CENTRAL;PS3;2015;732;DENUNCIA;5/05/2015;COMERCIO MINORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;;; 
SEDE CENTRAL;PS3;2015;733;DENUNCIA;6/05/2015;COMERCIO MAYORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;;; 
SEDE CENTRAL;PS3;2015;734;DENUNCIA;6/05/2015;SUPERMERCADOS, BODEGAS, MINIMARKETS Y SIMILARES;VENTA DE ABARROTES;HIPERMERCADOS TOTTUS S.A.;20508565934; 
SEDE CENTRAL;PS3;2015;735;DENUNCIA;6/05/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;ALESE S.A.C. / ALESE S.A.C.;20297867718 / 20297867718; 
SEDE CENTRAL;PS3;2015;736;DENUNCIA;6/05/2015;SERVICIOS DE SALUD HUMANA Y VETERINARIA;SERVICIOS DE CONSULTORIO Y EMERGENCIA;OPTIMA VISION SRL;20349635845; 
SEDE CENTRAL;PS3;2015;737;DENUNCIA;6/05/2015;COMERCIO MINORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;;; 
SEDE CENTRAL;PS3;2015;738;DENUNCIA;6/05/2015;SERVICIOS PROFESIONALES, TECNICOS Y OTROS;ASESORIA JURIDICA LEGAL;;; 
SEDE CENTRAL;PS3;2015;739;DENUNCIA;6/05/2015;COMERCIO MINORISTA DE LINEA BLANCA, MARRON Y OTRAS;VENTA DE ARTICULOS DE USO DOMESTICO;LG ELECTRONICS PERU S.A.;20375755344; 
SEDE CENTRAL;PS3;2015;74;DENUNCIA;15/01/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;MOTO TECNICA RACING TEAM S.C.R.L;20102245947; 
SEDE CENTRAL;PS3;2015;740;DENUNCIA;6/05/2015;RESTAURANTES, BARES Y CANTINAS ;SERVICIO DE ALIMENTACION Y BEBIDA;SEIKATSU  SAC;20492881661; 
SEDE CENTRAL;PS3;2015;741;DENUNCIA;6/05/2015;SERVICIOS PROFESIONALES, TECNICOS Y OTROS;OTROS SERVICIOS PARA EMPRESAS;GRUPO EMPRESARIAL R&R S.A.C.;20522311082; 
SEDE CENTRAL;PS3;2015;742;DENUNCIA;6/05/2015;SUPERMERCADOS, BODEGAS, MINIMARKETS Y SIMILARES;VENTA DE OTROS PRODUCTOS;SUPERMERCADOS PERUANOS S. A.;20100070970; 
SEDE CENTRAL;PS3;2015;743;DENUNCIA;7/05/2015;COMERCIO MAYORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;CORPORACION MIYASATO S.A.C.;20100083877; 
SEDE CENTRAL;PS3;2015;744;DENUNCIA;7/05/2015;CONSTRUCCION E INMOBILIARIOS;CONSTRUCCION Y VENTA DE INMUEBLES;GMC LOIRA SAC;20548361631; 
SEDE CENTRAL;PS3;2015;745;DENUNCIA;7/05/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;DIVEIMPORT S.A.;20502797230; 
SEDE CENTRAL;PS3;2015;746;DENUNCIA;8/05/2015;COMERCIO MINORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;SERVICIOS GENERALES  ICCAMO E.I.R.L.;20569193762; 
SEDE CENTRAL;PS3;2015;747;DENUNCIA;8/05/2015;OTROS TIPOS DE EDUCACION;SERVICIOS DE ENSEÑANZA;MIDUCOM PERU S.A.;20507488987; 
SEDE CENTRAL;PS3;2015;748;DENUNCIA;8/05/2015;COMERCIO MINORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;CERAGEN S.S.E.I.R.L.;20549072659; 
SEDE CENTRAL;PS3;2015;749;DENUNCIA;8/05/2015;COMERCIO MINORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;LINIO PERÚ S.A.C.;20547836473; 
SEDE CENTRAL;PS3;2015;75;DENUNCIA;15/01/2015;COMERCIO MINORISTA DE LINEA BLANCA, MARRON Y OTRAS;VENTA DE ARTICULOS DE USO DOMESTICO;TIENDAS EFE S.A.;20141189850; 
SEDE CENTRAL;PS3;2015;750;DENUNCIA;8/05/2015;SERVICIOS DE SALUD HUMANA Y VETERINARIA;SERVICIOS DE CONSULTORIO Y EMERGENCIA;CENTRO MEDICO ODONTOLOGICO AMERICANO SA;20112280201; 
SEDE CENTRAL;PS3;2015;751;DENUNCIA;8/05/2015;AFOCAT Y ASOCIACIONES DIVERSAS;OTROS SERVICIOS O PRODUCTOS PRESTADOS POR ASOCIACIONES;ASOCIACION PERUANO JAPONESA;20101267467; 
SEDE CENTRAL;PS3;2015;752;DENUNCIA;8/05/2015;ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y ESPARCIMIENTO;OTRAS ACTIVIDADES DE ESPARCIMIENTO;SERVICIO DE PARQUES- LIMA;20145913544; 
SEDE CENTRAL;PS3;2015;753;DENUNCIA;8/05/2015;COMERCIO MINORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;LINIO PERÚ S.A.C.;20547836473; 
SEDE CENTRAL;PS3;2015;754;DENUNCIA;8/05/2015;OTRAS ACTIVIDADES FINANCIERAS;SERVICIO DE CORRETAJE DE ACTIVOS FINANCIEROS;INNOVAR MARKETING S.A.C. / BANCO INTERNACIONAL DEL PERU S.A.A. - INTERBANK;20551668895 / 20100053455; 
SEDE CENTRAL;PS3;2015;755;DENUNCIA;11/05/2015;TIENDAS POR  DEPARTAMENTO, BAZARES Y CONEXOS;VENTA DE ELECTRODOMESTICOS;TIENDAS POR DEPARTAMENTO RIPLEY S.A.;20337564373; 
SEDE CENTRAL;PS3;2015;756;DENUNCIA;11/05/2015;CONSTRUCCION E INMOBILIARIOS;VENTA DE INMUEBLES POR ENCARGO;CONSTRUCTORA PROMOTORA INMOBILIARIA NUEVO AMANECER S.A.C.;20513241454; 
SEDE CENTRAL;PS3;2015;757;DENUNCIA;12/05/2015;COMERCIO MINORISTA DE PRODUCTOS FARMACEUTICOS, PERFUMERIA Y AFINES;VENTA DE ARTICULOS COSMETICOS Y DE TOCADOR;UNIQUE S.A;20100102413; 
SEDE CENTRAL;PS3;2015;758;DENUNCIA;11/05/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;DERCO PERU S.A.;20344877158; 
SEDE CENTRAL;PS3;2015;759;DENUNCIA;11/05/2015;FABRICACION DE MUEBLES ;SERVICIO DE TAPIZADO DE MUEBLES;;; 
SEDE CENTRAL;PS3;2015;76;DENUNCIA;16/01/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE REPUESTOS PARA VEHICULOS AUTOMOTORES Y MOTOCICLETAS;CASOLI S.A.C.;20101130160; 
SEDE CENTRAL;PS3;2015;760;DENUNCIA;12/05/2015;TRANSPORTE POR VIA AEREA;TRANSPORTE DE CARGA;AEREO SAN CARLOS S.A.C.;20512959432; 
SEDE CENTRAL;PS3;2015;761;DENUNCIA;12/05/2015;HOTELES Y OTROS TIPOS DE HOSPEDAJE;SERVICIO DE HOSPEDAJE;;; 
SEDE CENTRAL;PS3;2015;762;DENUNCIA;8/05/2015;SERVICIOS PROFESIONALES, TECNICOS Y OTROS;OTROS SERVICIOS PARA EMPRESAS;GRAFFIX PUBLICIDAD S.A.C.;20552515766; 
SEDE CENTRAL;PS3;2015;763;DENUNCIA;12/05/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;INDUMOTORA DEL PERU S.A.;20433469039; 
SEDE CENTRAL;PS3;2015;764;DENUNCIA;12/05/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;AUTO & PERFORMANCE S.A.C.;20544466675; 
SEDE CENTRAL;PS3;2015;765;DENUNCIA;12/05/2015;COMERCIO MAYORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;MN ELECTRONICS E.I.R.L.;20478072121; 
SEDE CENTRAL;PS3;2015;766;DENUNCIA;12/05/2015;CONSTRUCCION E INMOBILIARIOS;ALQUILER DE INMUEBLES POR ENCARGO;LOS PORTALES S.A.;20301837896; 
SEDE CENTRAL;PS3;2015;767;DENUNCIA;12/05/2015;SUPERMERCADOS, BODEGAS, MINIMARKETS Y SIMILARES;VENTA DE OTROS PRODUCTOS;CENCOSUD RETAIL PERU S.A.;20109072177; 
SEDE CENTRAL;PS3;2015;768;DENUNCIA;12/05/2015;EDUCACION SUPERIOR;SERVICIOS DE ENSEÑANZA;TECSUP Nº 1;20117592899; 
SEDE CENTRAL;PS3;2015;769;DENUNCIA;12/05/2015;ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y ESPARCIMIENTO;OBRAS TEATRALES;GRUPO TUTICKET.COM.PE S.A.C.;20392461125; 
SEDE CENTRAL;PS3;2015;77;DENUNCIA;16/01/2015;SUPERMERCADOS, BODEGAS, MINIMARKETS Y SIMILARES;VENTA DE ELECTRODOMESTICOS;CENCOSUD RETAIL PERU S.A.;20109072177; 
SEDE CENTRAL;PS3;2015;770;DENUNCIA;13/05/2015;SERVICIOS VARIOS;OTROS SERVICIOS;SERVIPLUS C &  M;22332232; 
SEDE CENTRAL;PS3;2015;771;DENUNCIA;13/05/2015;SERVICIOS PROFESIONALES, TECNICOS Y OTROS;OTROS SERVICIOS PARA EMPRESAS;FORDIV GESTION Y SERVICIOS E.I.R.L.;20554215361; 
SEDE CENTRAL;PS3;2015;772;DENUNCIA;13/05/2015;FABRICACION DE MUEBLES ;FABRICACION MUEBLES;EL TALLER DE LOS MUEBLES E.I.R.L.;20492375889; 
SEDE CENTRAL;PS3;2015;773;DENUNCIA;13/05/2015;AFOCAT Y ASOCIACIONES DIVERSAS;OTROS SERVICIOS O PRODUCTOS PRESTADOS POR ASOCIACIONES;COLEGIO DE ARQUITECTOS DEL PERU-REGIONAL LIMA;20172977911; 
SEDE CENTRAL;PS3;2015;774;DENUNCIA;13/05/2015;SERVICIOS PROFESIONALES, TECNICOS Y OTROS;OTROS SERVICIOS PARA EMPRESAS;EQUIFAX PERU S.A.;20265681299; 
SEDE CENTRAL;PS3;2015;775;DENUNCIA;13/05/2015;EDUCACION SUPERIOR;SERVICIOS DE ENSEÑANZA;BS GRUPO S.A.C.;20454870591; 
SEDE CENTRAL;PS3;2015;776;DENUNCIA;13/05/2015;CONSTRUCCION E INMOBILIARIOS;ALQUILER DE INMUEBLES POR ENCARGO;GMC SAN ANTONIO S.A.C.;20547318413; 
SEDE CENTRAL;PS3;2015;777;DENUNCIA;14/05/2015;FABRICACION DE MUEBLES ;FABRICACION MUEBLES;AMUEBLA INVERSIONES E.I.R.L;20492335151; 
SEDE CENTRAL;PS3;2015;778;DENUNCIA;14/05/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;AUTOFONDO S.A.C.;20516062305; 
SEDE CENTRAL;PS3;2015;779;DENUNCIA;14/05/2015;IMPRESION Y EDICION DE LIBROS, PERIODICOS Y RELACIONADOS;IMPRESION;TRAMA PRENSA DIGITAL S.A.C;20392944941; 
SEDE CENTRAL;PS3;2015;78;DENUNCIA;16/01/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;SCHETTINI TECNIMOVIL SAC;20551534422; 
SEDE CENTRAL;PS3;2015;780;DENUNCIA;14/05/2015;RESTAURANTES, BARES Y CANTINAS ;SERVICIO DE ALIMENTACION Y BEBIDA;INVERSIONES PAPI JULIO S.A.C.;20536748874; 
SEDE CENTRAL;PS3;2015;781;DENUNCIA;14/05/2015;COMERCIO MINORISTA DE ARTICULOS DE FERRETERIA Y AFINES;VENTA DE PRODUCTOS PARA MEJORAR EL HOGAR;INVERSIONES CYS S.A.;20215528791; 
SEDE CENTRAL;PS3;2015;782;DENUNCIA;14/05/2015;COMERCIO MINORISTA DE LINEA BLANCA, MARRON Y OTRAS;VENTA DE ARTICULOS DE USO DOMESTICO;RASH PERU S.A.C.;20378890161; 
SEDE CENTRAL;PS3;2015;783;DENUNCIA;14/05/2015;CONSTRUCCION E INMOBILIARIOS;CONSTRUCCION Y VENTA DE INMUEBLES;;; 
SEDE CENTRAL;PS3;2015;784;DENUNCIA;15/05/2015;TIENDAS POR  DEPARTAMENTO, BAZARES Y CONEXOS;VENTA DE OTROS PRODUCTOS;TIENDAS POR DEPARTAMENTO RIPLEY S.A.;20337564373; 
SEDE CENTRAL;PS3;2015;785;DENUNCIA;15/05/2015;COMERCIO MAYORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;IMPORTACIONES ENZO S.A.C.;20507439188; 
SEDE CENTRAL;PS3;2015;786;DENUNCIA;15/05/2015;CONSTRUCCION E INMOBILIARIOS;VENTA DE INMUEBLES POR ENCARGO;PROMOTORA RENACER S.A.C;20517501108; 
SEDE CENTRAL;PS3;2015;787;DENUNCIA;15/05/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;YORKS MOTORS S.A.C.;20536534726; 
SEDE CENTRAL;PS3;2015;788;DENUNCIA;15/05/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;YORKS MOTORS S.A.C.;20536534726; 
SEDE CENTRAL;PS3;2015;789;DENUNCIA;15/05/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;YORKS MOTORS S.A.C.;20536534726; 
SEDE CENTRAL;PS3;2015;79;DENUNCIA;16/01/2015;ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y ESPARCIMIENTO;OTRAS ACTIVIDADES DE ESPARCIMIENTO;GYM ONCE S.A.C.;20562970496; 
SEDE CENTRAL;PS3;2015;790;DENUNCIA;15/05/2015;COMERCIO MAYORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;;; 
SEDE CENTRAL;PS3;2015;791;DENUNCIA;15/05/2015;SERVICIOS PROFESIONALES, TECNICOS Y OTROS;ASESORIA JURIDICA LEGAL;C  &  H ABOGADOS S.A.C.;3332212; 
SEDE CENTRAL;PS3;2015;792;DENUNCIA;15/05/2015;COMERCIO MAYORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;M Y M PRINTER E.I.R.L.;20546559913; 
SEDE CENTRAL;PS3;2015;793;DENUNCIA;15/05/2015;SERVICIOS PROFESIONALES, TECNICOS Y OTROS;ASESORIA EN INFORMATICA;PC HELP DEL PERU EIRL;20492375960; 
SEDE CENTRAL;PS3;2015;794;DENUNCIA;15/05/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE REPUESTOS PARA VEHICULOS AUTOMOTORES Y MOTOCICLETAS;DAMCRI MOTORS S.A.C;20538210901; 
SEDE CENTRAL;PS3;2015;795;DENUNCIA;15/05/2015;SUPERMERCADOS, BODEGAS, MINIMARKETS Y SIMILARES;VENTA DE OTROS PRODUCTOS;TIENDAS PERUANAS S.A.;20493020618; 
SEDE CENTRAL;PS3;2015;796;DENUNCIA;15/05/2015;SERVICIOS VARIOS;OTROS SERVICIOS;ABITARE S.A.C.;20557283138; 
SEDE CENTRAL;PS3;2015;797;DENUNCIA;15/05/2015;ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y ESPARCIMIENTO;CONCIERTOS;;; 
SEDE CENTRAL;PS3;2015;798;DENUNCIA;18/05/2015;OTROS TIPOS DE EDUCACION;SERVICIOS DE ENSEÑANZA;CAMARA MINERA CAPACITACION Y ENTRENAMIENTO ESPECIALIZADO S.A.C.;20555657839; 
